Date,Open,High,Low,Close,Adj Close,Volume
03-01-1977,0.945808,0.958589,0.945808,0.958589,0.353597,165200
04-01-1977,0.958589,0.97137,0.907464,0.958589,0.353597,179800
05-01-1977,0.958589,0.984151,0.958589,0.984151,0.363026,189600
06-01-1977,0.984151,1.035276,0.984151,1.035276,0.381885,384200
07-01-1977,1.035276,1.048057,1.022495,1.048057,0.3866,345200
10-01-1977,1.048057,1.060838,1.035276,1.048057,0.3866,311000
11-01-1977,1.048057,1.048057,1.022495,1.022495,0.37717,155400
12-01-1977,1.009714,1.009714,0.984151,0.996933,0.367741,198400
13-01-1977,0.996933,0.996933,0.97137,0.984151,0.363026,155400
14-01-1977,0.984151,0.996933,0.984151,0.984151,0.363026,116200
17-01-1977,0.996933,1.035276,0.996933,1.009714,0.372456,222000
18-01-1977,1.022495,1.035276,1.022495,1.035276,0.381885,112400
19-01-1977,1.035276,1.048057,1.022495,1.022495,0.37717,149600
20-01-1977,1.022495,1.035276,1.009714,1.009714,0.372456,179800
21-01-1977,1.009714,1.022495,0.996933,0.996933,0.367741,185800
24-01-1977,1.035276,1.086401,1.035276,1.086401,0.400743,850800
25-01-1977,1.086401,1.124744,1.07362,1.086401,0.400743,502600
26-01-1977,1.086401,1.086401,1.060838,1.07362,0.396029,263000
27-01-1977,1.07362,1.086401,1.048057,1.07362,0.396029,258000
28-01-1977,1.07362,1.086401,1.048057,1.07362,0.396029,122200
31-01-1977,1.060838,1.060838,1.035276,1.048057,0.3866,114400
01-02-1977,1.048057,1.048057,1.035276,1.048057,0.3866,81000
02-02-1977,1.035276,1.035276,1.009714,1.009714,0.372456,112400
03-02-1977,1.009714,1.022495,0.984151,1.022495,0.37717,153400
04-02-1977,1.022495,1.035276,1.022495,1.022495,0.37717,121200
07-02-1977,1.035276,1.060838,1.035276,1.035276,0.381885,82000
08-02-1977,1.035276,1.035276,1.022495,1.022495,0.37717,115400
