Date,Open,High,Low,Close,Adj Close,Volume
02-01-1962,0.837449,0.837449,0.823045,0.823045,0.187037,352200
03-01-1962,0.835391,0.851852,0.835391,0.839506,0.190778,710400
04-01-1962,0.839506,0.853909,0.831276,0.831276,0.188908,911000
05-01-1962,0.831276,0.835391,0.792181,0.814815,0.185167,880400
08-01-1962,0.814815,0.829218,0.804527,0.816872,0.185635,473600
09-01-1962,0.816872,0.837449,0.8107,0.81893,0.186102,576800
10-01-1962,0.81893,0.833333,0.816872,0.81893,0.186102,352200
11-01-1962,0.820988,0.845679,0.820988,0.82716,0.187973,692400
12-01-1962,0.835391,0.855967,0.835391,0.849794,0.193116,972000
15-01-1962,0.845679,0.845679,0.829218,0.833333,0.189375,625400
16-01-1962,0.833333,0.837449,0.82716,0.82716,0.187973,376400
17-01-1962,0.82716,0.845679,0.82716,0.829218,0.18844,674000
18-01-1962,0.829218,0.841564,0.829218,0.833333,0.189375,710400
19-01-1962,0.835391,0.872428,0.835391,0.872428,0.19826,1293600
22-01-1962,0.872428,0.878601,0.860082,0.87037,0.197792,1147800
23-01-1962,0.86214,0.872428,0.860082,0.872428,0.19826,923400
24-01-1962,0.872428,0.876543,0.860082,0.876543,0.199195,1020600
25-01-1962,0.876543,0.901235,0.876543,0.897119,0.203871,2897400
26-01-1962,0.897119,0.903292,0.886831,0.893004,0.202935,1919600
29-01-1962,0.893004,0.899177,0.884774,0.897119,0.203871,941400
30-01-1962,0.897119,0.911523,0.893004,0.90535,0.205741,1749600
31-01-1962,0.907407,0.925926,0.907407,0.923868,0.209949,3383400
01-02-1962,0.923868,0.932099,0.897119,0.903292,0.205273,1968200
02-02-1962,0.903292,0.911523,0.884774,0.911523,0.207144,1105400
05-02-1962,0.909465,0.909465,0.893004,0.895062,0.205256,892800
06-02-1962,0.895062,0.897119,0.872428,0.895062,0.205256,801800
07-02-1962,0.895062,0.911523,0.888889,0.895062,0.205256,844200
08-02-1962,0.897119,0.911523,0.897119,0.897119,0.205728,656000
09-02-1962,0.899177,0.91358,0.899177,0.91358,0.209503,680400
12-02-1962,0.90535,0.90535,0.895062,0.899177,0.2062,510200
13-02-1962,0.903292,0.917695,0.903292,0.90535,0.207616,656000
14-02-1962,0.90535,0.915638,0.903292,0.911523,0.209031,540200
15-02-1962,0.91358,0.925926,0.91358,0.917695,0.210447,917000
16-02-1962,0.917695,0.921811,0.907407,0.907407,0.208087,510200
19-02-1962,0.907407,0.915638,0.899177,0.903292,0.207144,619400
20-02-1962,0.903292,0.915638,0.899177,0.899177,0.2062,479600
21-02-1962,0.899177,0.903292,0.882716,0.888889,0.203841,400800
23-02-1962,0.878601,0.878601,0.843621,0.860082,0.197235,1160000
26-02-1962,0.860082,0.874486,0.849794,0.864198,0.198178,680400
27-02-1962,0.864198,0.888889,0.858025,0.874486,0.200538,668000
28-02-1962,0.874486,0.882716,0.874486,0.882716,0.202425,303600
01-03-1962,0.882716,0.888889,0.853909,0.872428,0.200066,722600
02-03-1962,0.872428,0.880658,0.858025,0.864198,0.198178,583200
05-03-1962,0.86214,0.86214,0.849794,0.86214,0.197707,418800
06-03-1962,0.860082,0.860082,0.831276,0.833333,0.191101,868400
07-03-1962,0.833333,0.843621,0.831276,0.831276,0.190629,625400
08-03-1962,0.831276,0.855967,0.831276,0.847737,0.194404,595200
09-03-1962,0.847737,0.858025,0.841564,0.843621,0.19346,279200
12-03-1962,0.845679,0.853909,0.845679,0.849794,0.194876,218600
13-03-1962,0.849794,0.849794,0.839506,0.847737,0.194404,291600
14-03-1962,0.847737,0.86214,0.843621,0.847737,0.194404,583200
15-03-1962,0.847737,0.855967,0.835391,0.835391,0.191572,370200
16-03-1962,0.835391,0.847737,0.831276,0.833333,0.191101,327800
19-03-1962,0.833333,0.835391,0.816872,0.81893,0.187798,649800
20-03-1962,0.81893,0.82716,0.816872,0.816872,0.187326,588800
21-03-1962,0.816872,0.820988,0.816872,0.816872,0.187326,528200
22-03-1962,0.816872,0.833333,0.816872,0.829218,0.190157,340200
23-03-1962,0.829218,0.835391,0.82716,0.829218,0.190157,406800
26-03-1962,0.829218,0.833333,0.82716,0.82716,0.189685,273000
27-03-1962,0.82716,0.839506,0.825103,0.833333,0.191101,309600
28-03-1962,0.833333,0.837449,0.833333,0.835391,0.191572,230600
29-03-1962,0.837449,0.845679,0.837449,0.839506,0.192516,370200
30-03-1962,0.839506,0.839506,0.825103,0.825103,0.189213,297200
02-04-1962,0.825103,0.833333,0.816872,0.82716,0.189685,388800
03-04-1962,0.823045,0.823045,0.792181,0.8107,0.18591,686000
04-04-1962,0.8107,0.8107,0.788066,0.790123,0.181192,406800
05-04-1962,0.790123,0.798354,0.76749,0.798354,0.183079,601200
06-04-1962,0.798354,0.806584,0.792181,0.792181,0.181664,333800
09-04-1962,0.792181,0.804527,0.777778,0.777778,0.178361,303600
10-04-1962,0.777778,0.779835,0.773663,0.773663,0.177417,291600
11-04-1962,0.786008,0.802469,0.786008,0.796296,0.182607,145800
12-04-1962,0.790123,0.790123,0.76749,0.771605,0.176945,364400
13-04-1962,0.771605,0.788066,0.759259,0.783951,0.179776,461600
16-04-1962,0.783951,0.788066,0.76749,0.771605,0.176945,303600
17-04-1962,0.771605,0.771605,0.765432,0.769547,0.176473,321600
18-04-1962,0.769547,0.786008,0.769547,0.777778,0.178361,394400
19-04-1962,0.777778,0.802469,0.777778,0.796296,0.182607,206400
23-04-1962,0.796296,0.812757,0.796296,0.812757,0.186382,364400
24-04-1962,0.812757,0.823045,0.8107,0.8107,0.18591,795600
25-04-1962,0.8107,0.814815,0.792181,0.800412,0.183551,498000
26-04-1962,0.800412,0.804527,0.76749,0.769547,0.176473,449400
27-04-1962,0.769547,0.777778,0.759259,0.763375,0.175058,923400
30-04-1962,0.763375,0.777778,0.736625,0.740741,0.169867,826200
01-05-1962,0.740741,0.773663,0.730453,0.773663,0.177417,1220600
02-05-1962,0.773663,0.783951,0.76749,0.781893,0.179304,1069200
03-05-1962,0.781893,0.783951,0.777778,0.777778,0.178361,601200
04-05-1962,0.777778,0.781893,0.769547,0.773663,0.177417,279200
