Labor Force Statistics from the Current Population Survey,,,,,,,,,,,,,
Original Data Value,,,,,,,,,,,,,
,,,,,,,,,,,,,
Series Id:,LNU04000199,,,,,,,,,,,,
Not Seasonally Adjusted,,,,,,,,,,,,,
Series title:,"(Unadj) Unemployment Rate - 65 yrs. & over, Men",,,,,,,,,,,,
Labor force status:,Unemployment rate,,,,,,,,,,,,
Type of data:,Percent or rate,,,,,,,,,,,,
Age:,65 years and over,,,,,,,,,,,,
Sex:,Men,,,,,,,,,,,,
Years:,1948 to 2020,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1992,4.4,3.5,3.0,3.8,3.6,4.0,3.0,3.1,3.1,3.4,2.6,2.4,3.3
1993,3.0,2.6,3.9,2.4,2.4,2.9,2.7,4.5,3.7,3.3,2.9,4.1,3.2
1994,4.2,4.4,4.1,3.3,3.7,3.8,5.1,4.7,3.3,4.5,4.1,3.2,4.0
1995,5.1,3.8,3.7,4.0,4.2,4.2,4.0,5.0,5.5,4.2,4.3,3.0,4.3
1996,4.4,3.9,2.9,3.5,3.5,3.6,3.3,3.9,2.6,3.4,2.5,2.9,3.4
1997,4.2,3.7,3.3,1.7,3.0,2.6,2.4,3.7,3.1,2.5,2.6,3.2,3.0
1998,3.2,3.3,3.6,3.0,2.6,2.3,3.6,2.9,2.9,3.1,3.1,3.1,3.1
1999,2.6,3.1,2.8,2.3,3.1,2.9,3.6,3.4,3.9,3.0,2.3,2.7,3.0
2000,3.2,4.3,3.6,3.4,3.0,2.5,3.5,2.6,4.3,3.0,2.6,3.8,3.3
2001,2.9,2.5,3.4,1.9,1.7,2.3,3.2,2.6,2.6,3.6,4.6,4.0,3.0
2002,3.8,3.6,2.8,3.3,3.6,3.3,3.5,3.1,3.8,3.8,2.8,3.8,3.4
2003,4.7,5.3,5.0,3.5,3.6,4.4,3.7,4.0,3.6,2.8,4.0,3.2,4.0
2004,3.7,3.6,4.7,3.9,3.0,3.9,3.6,4.1,3.4,3.7,4.1,3.0,3.7
2005,4.4,5.0,4.1,3.3,2.6,3.5,3.3,2.6,3.3,3.4,3.5,2.5,3.4
2006,4.0,3.1,3.1,3.3,1.8,2.8,2.8,2.7,2.0,2.5,3.0,3.0,2.8
2007,4.2,3.4,3.7,3.7,2.6,2.9,4.2,3.0,2.7,3.2,3.5,3.7,3.4
2008,4.5,3.8,5.1,3.4,4.0,3.9,4.2,4.2,5.0,3.5,5.7,6.1,4.5
2009,6.4,7.6,6.8,6.5,6.3,6.6,6.8,6.9,6.4,6.2,5.7,8.1,6.7
2010,8.3,7.8,7.3,6.5,6.0,5.7,7.5,7.8,6.5,6.8,7.0,7.7,7.1
2011,7.2,6.3,7.0,6.5,6.7,7.0,6.3,6.4,6.6,6.0,6.4,6.2,6.5
2012,6.3,6.0,6.1,5.6,6.3,7.2,7.1,5.8,6.3,5.4,5.8,6.2,6.2
2013,7.2,6.0,6.7,5.7,5.5,5.1,5.0,5.1,4.9,5.0,5.0,5.3,5.5
2014,4.9,4.0,4.6,5.1,5.1,4.7,4.6,4.6,3.6,3.8,5.5,4.5,4.6
2015,4.7,4.9,3.9,4.3,3.5,3.2,2.8,3.8,4.3,3.2,3.7,3.4,3.8
2016,4.1,4.0,3.6,3.4,2.9,3.7,4.0,3.6,4.0,4.1,3.4,4.3,3.8
2017,3.5,4.5,3.8,3.2,3.0,3.2,2.9,3.3,2.7,3.5,3.2,3.7,3.4
2018,3.8,3.4,3.0,2.9,3.2,3.7,4.0,3.2,3.2,2.5,2.9,2.7,3.2
2019,3.9,3.3,3.4,3.0,2.3,2.9,2.7,2.8,2.4,2.3,3.1,2.6,2.9
2020,3.3,3.4,4.5,14.4,,,,,,,,,
